"","geneID","FLF-DRR106346","FLF-DRR106347","FLF-DRR106348","FLF-DRR106349","FLF-DRR106350","FLF-DRR106351","PF-DRR106352","PF-DRR106353","PF-DRR106354","PF-DRR106355","PF-DRR106356","PF-DRR106357","Location","Description","InterPro","GO_term","UniProtKB","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"1527","SVE_1162400",0.282127190223608,0,0.185094514916288,0,0.0926874961691916,0,0,0,0.156124979056768,0.0821415309662703,0,0,"SVE_scaffold0000074","Ovule protein",NA,NA,"A0A0K0FQD7","",NA,"",NA,"",NA,"",NA
"1528","SVE_1162500",0,0.191282058968368,0.0123333141217623,0,0,0.0902724622428452,0,0,0,0.074248061270216,0,0,"SVE_scaffold0000074","",NA,NA,"A0A0K0FQD8","",NA,"",NA,"SPAL_0000578400",60.8247,"",NA
"1529","SVE_1162600",0,0,0,0,0,0,0,0,0,0,0,0.0712271548123732,"SVE_scaffold0000074","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"1530","SVE_1162700",0.192813945257991,0.251977681241979,0,0,0,0,0.0633843261394955,0,0,0,0.0746442095547971,0.0732979858580107,"SVE_scaffold0000074","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"1531","SVE_1162800",0,0.0637505079656527,0,0,0,0.354142023544608,0.126269699073361,0.0620362876348354,0,0,0.0751548541364133,0,"SVE_scaffold0000074","Peptidase_M13_N domain-containing protein","Peptidase_M13, MetalloPept_cat_dom_sf","metalloendopeptidase activity, metallopeptidase activity, proteolysis","A0A0K0FQD9","",NA,"",NA,"",NA,"",NA
"1532","SVE_1163300",0.0659252735221952,0.129181867453811,0,0,0,0,0.256234104189584,0.125922964342372,0,0.0780182038347318,0,0,"SVE_scaffold0000074","Phosphate-regulating neutral endopeptidase (inferred by orthology to a human protein)","Peptidase_M13, Peptidase_M13_C, MetalloPept_cat_dom_sf","metalloendopeptidase activity, metallopeptidase activity, proteolysis","A0A0K0FQE4","",NA,"",NA,"",NA,"",NA
"1533","SVE_1163600",0.0648715640430153,0.127043935964618,0,0,0,0,0.193672182445313,0.190166118096812,0,0,0.294977842693015,0.0724572459985815,"SVE_scaffold0000074","Integrase catalytic domain-containing protein","RT_dom, Integrase_cat-core, RNaseH-like_sf, RNaseH_sf, Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf","DNA integration, nucleic acid binding, DNA-directed DNA polymerase activity, DNA biosynthetic process, DNA polymerase complex","A0A0K0FQE7","",NA,"SRAE_X000236500 | WBGene00267949",13.2039,"SPAL_0000882800",13.5922,"",NA
"1534","SVE_1163700",0,0,0,0,0.183344061358201,0,0,0,0.0764635677641198,0.0751353684444597,0,0,"SVE_scaffold0000074","",NA,NA,"A0A0K0FQE8","",NA,"",NA,"",NA,"",NA
"1535","SVE_1163900",0.0647254179065716,0.0641634348946788,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000074","","Peptidase_M13, MetalloPept_cat_dom_sf","metalloendopeptidase activity, metallopeptidase activity, proteolysis","A0A0K0FQF0","",NA,"",NA,"SPAL_0000939700",63.8889,"",NA
"1536","SVE_1164000",0,0.0644473760159771,0,0,0,0,0.378232226586223,0.137193938709812,0,0.101118385162314,0.150389459319357,0.0742328307424002,"SVE_scaffold0000074","DEK_C domain-containing protein",NA,"membrane","A0A0K0FQF1","",NA,"SRAE_0000046200 | WBGene00256206",18.8119,"SPAL_0000514000",52.4752,"",NA
"1537","SVE_1164200",0.0660851436832066,0.0648310992150265,0,0,0,0,0.0635189768800024,0,0.078317090444465,0,0,0,"SVE_scaffold0000074","Peptidase_M13_N domain-containing protein","Peptidase_M13, MetalloPept_cat_dom_sf","metalloendopeptidase activity, metallopeptidase activity, proteolysis","A0A0K0FQF3","",NA,"",NA,"",NA,"",NA
"1538","SVE_1164300",0.0650468137336345,0.0637487637345898,0,0,0,0,0.256554994491731,0.189175620238604,0,0,0,0.14840183444836,"SVE_scaffold0000074","Phosphate-regulating neutral endopeptidase (inferred by orthology to a human protein)","Peptidase_M13, Peptidase_M13_C, MetalloPept_cat_dom_sf, Peptidase_M13_dom_2","metalloendopeptidase activity, metallopeptidase activity, proteolysis","A0A0K0FQF4","",NA,"",NA,"SPAL_0001338500",56.5916,"",NA
"1539","SVE_1165100",0.0650908877136028,0.193081589250716,0,0,0.280617542084592,0.0910070045237155,0.0636299917877818,0.0619659935068181,0,0,0.0698371775642826,0.138064919311344,"SVE_scaffold0000074","C2 domain-containing protein",NA,NA,"A0A0K0FQG1","SSTP_0000843500",12.0482,"SRAE_0000046300 | WBGene00256207",16.8675,"",NA,"",NA
"1540","SVE_1165400",0,0,0,0,0,0,0.251859162729466,0.123955671488083,0.0781646529830551,0.0765066166986482,0.0750164051486328,0.0745642666972141,"SVE_scaffold0000074","Reverse transcriptase domain-containing protein","RT_dom, Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf",NA,"A0A0K0FQG4","SSTP_0000843400",46.25,"",NA,"",NA,"",NA
"1541","SVE_1165500",0,0,0,0,0,0,0.1323145919502,0.0642851413407077,0.0790429673814836,0.131380924762524,0.0710370426380867,0,"SVE_scaffold0000074","Reverse transcriptase domain-containing protein","Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf",NA,"A0A0K0FQG5","",NA,"",NA,"",NA,"",NA
"1542","SVE_1165600",0,0,0,0,0,0,0.0654970174871261,0,0,0,0,0,"SVE_scaffold0000074","Phage protein",NA,NA,"A0A0K0FQG6","",NA,"",NA,"",NA,"",NA
"1543","SVE_1165700",0,0,0,0,0,0,0,0,0,0,0.113324117282002,0.0969804558719907,"SVE_scaffold0000074","Glycerate kinase",NA,NA,"A0A0K0FQG7","",NA,"SRAE_0000046200 | WBGene00256206",13.7931,"SPAL_0000609600",70.1149,"",NA
"1544","SVE_1165800",0,0.063178693353803,0,0,0,0.0859815990449144,0,0.281041316506021,0.235379438466335,0.0767325512630628,0.074292500787926,0,"SVE_scaffold0000074","CCHC-type domain-containing protein","Znf_CCHC","nucleic acid binding, zinc ion binding","A0A0K0FQG8","",NA,"SRAE_0000046200 | WBGene00256206",25.2747,"SPAL_0000514000",34.3407,"",NA
"1545","SVE_1165900",0,0,0,0,0,0,0,0,0,0.076705945901217,0,0,"SVE_scaffold0000074","DEK_C domain-containing protein",NA,NA,"A0A0K0FQG9","",NA,"SRAE_0000046200 | WBGene00256206",20.6704,"SPAL_0000514000",53.6313,"",NA
"1546","SVE_1166100",0.064925267870251,0,0,0,0,0,0,0.185682587008597,0,0,0,0.074196406993739,"SVE_scaffold0000074","",NA,NA,"A0A0K0FQH0","SSTP_0000886000",23.2558,"",NA,"SPAL_0001639900",0,"",NA
"1547","SVE_1166200",0,0,0,0,0,0,0.256581159557938,0.126100673724879,0.0789305405462379,0,0.224257069951343,0,"SVE_scaffold0000074","DUF4806 domain-containing protein",NA,NA,"A0A0K0FQH1","",NA,"",NA,"SPAL_0001571800",37.0166,"",NA
"1548","SVE_1182900",0,0,0,0,0,0,0,0.0641986698940961,0,0,0,0,"SVE_scaffold0000075","",NA,NA,"A0A0K0FQH2","SSTP_0000004500",57.8652,"SRAE_0000062100 | WBGene00256368",32.5843,"",NA,"",NA
"1549","SVE_1183000",0,0,0,0,0,0,0.0654004639333785,0.0642940221520532,0,0,0,0,"SVE_scaffold0000075","Kinesin motor domain-containing protein",NA,NA,"A0A0K0FQH3","",NA,"",NA,"",NA,"",NA
"1550","SVE_1183100",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000075","Peptidase A2 domain-containing protein",NA,NA,"A0A0K0FQH4","SSTP_0001271800",50,"SRAE_0000050000 | WBGene00256244",35.1648,"SPAL_0001665500",77.4725,"",NA
"1551","SVE_1183200",0,0.0653237819886855,0,0,0,0,0,0.0625179877121895,0,0.0768417196384756,0,0,"SVE_scaffold0000075","",NA,NA,"A0A0K0FQH5","",NA,"",NA,"",NA,"",NA
"1552","SVE_1183400",0.0645286473238704,0,0,0,0,0,0,0.0623407515217331,0.0785801558879103,0,0.0751297452020458,0,"SVE_scaffold0000075","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR_Rhodpsn_7TM, 7TM_GPCR_serpentine_rcpt_Srv","membrane","A0A0K0FQH7","SSTP_0000683400",50,"SRAE_2000478750 | WBGene00265033",50,"SPAL_0000670250",83.3333,"",NA
"1553","SVE_1184100",0.130361652608937,0.127790443829318,0,0,0,0,0.128915882660797,0,0.0793796630583715,0,0,0,"SVE_scaffold0000075","G_PROTEIN_RECEP_F1_2 domain-containing protein",NA,"membrane","A0A0K0FQI4","SSTP_0001110100",42.8169,"SRAE_2000478200 | WBGene00265026",35.2113,"SPAL_0000669600",79.4366,"",NA
"1554","SVE_1184900",0,0.107727431573724,0.313771203311451,0.244306805572461,0,0.0908980997431322,0,0.0615838414909267,0,0,0,0,"SVE_scaffold0000075","",NA,NA,"A0A0K0FQJ2","",NA,"",NA,"SPAL_0000046700",46.5347,"",NA
"1555","SVE_1185200",0,0,0,0,0,0,0,0,0,0.0745673815664517,0.0731870055697148,0.0725163926423992,"SVE_scaffold0000075","",NA,NA,"A0A0K0FQJ5","",NA,"",NA,"",NA,"",NA
"1556","SVE_1185700",0,0,0,0,0,0,0,0.0641988441986424,0,0,0,0,"SVE_scaffold0000076","M polyprotein",NA,"membrane","A0A0K0FQK0","",NA,"",NA,"",NA,"",NA
"1557","SVE_1185800",0,0.196798637833507,0.0624742013626042,0.0611511764532903,0,0,0,0.0646399509917619,0,0,0,0,"SVE_scaffold0000076","Protein kinase domain-containing protein",NA,NA,"A0A0K0FQK1","",NA,"",NA,"SPAL_0000446300",7.88382,"",NA
"1558","SVE_1185900",0,0,0,0,0,0,0.0635546694163628,0.0626215588029626,0,0.0773542759845947,0,0.0746698275727891,"SVE_scaffold0000076","Integrase catalytic domain-containing protein","Integrase_cat-core, RNaseH-like_sf, RNaseH_sf","DNA integration, nucleic acid binding","A0A0K0FQK2","",NA,"",NA,"SPAL_0001760500",73.7089,"",NA
"1559","SVE_1186000",0,0,0,0,0,0,0.0649748733789126,0.127531429865874,0,0,0.0735046811246425,0,"SVE_scaffold0000076","Reverse transcriptase domain-containing protein","RT_dom, RT_RNaseH_2, Integrase_H2C2, Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf",NA,"A0A0K0FQK3","",NA,"",NA,"SPAL_0001606900",24.7813,"",NA
"1560","SVE_1186100",0,0,0,0,0.0878009970753373,0,0.0644721390749819,0,0,0.0766848445852836,0.116647142123992,0,"SVE_scaffold0000076","Reverse transcriptase domain-containing protein",NA,NA,"A0A0K0FQK4","",NA,"",NA,"SPAL_0000517500",0,"",NA
"1561","SVE_1186200",0,0.0637669087133274,0,0,0.0883241216589933,0.172518487250047,0.110191828434466,0.127396300767923,0,0,0,0,"SVE_scaffold0000076","DEP domain-containing protein",NA,NA,"A0A0K0FQK5","",NA,"",NA,"SPAL_0000603800",37.4778,"",NA
"1562","SVE_1186300",0.0669075264371196,0,0.0623914915872658,0,0,0,0.147436291703492,0.0641313387467353,0,0,0,0,"SVE_scaffold0000076","Site-specific DNA-methyltransferase (adenine-specific)",NA,NA,"A0A0K0FQK6","SSTP_0000841800",1.50754,"",NA,"SPAL_0000693100",54.7739,"",NA
"1563","SVE_1186400",0.128911946403372,0,0,0,0,0,0.0633737560011496,0.187101826397061,0.0785459791974804,0.0767854450827564,0.300235916991373,0.147519382021447,"SVE_scaffold0000076","DOD-type homing endonuclease domain-containing protein",NA,NA,"A0A0K0FQK7","SSTP_0000841800",8.36364,"",NA,"SPAL_0000052300",45.0909,"",NA
"1564","SVE_1186600",0.194701875238577,0.205910284814783,0,0,0,0,0.12969674194161,0,0.0783624325258713,0,0.0730722166784173,0.0718256785155253,"SVE_scaffold0000076","Reverse transcriptase domain-containing protein","RT_dom, RT_RNaseH, Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf",NA,"A0A0K0FQK8","",NA,"SRAE_0000063600 | WBGene00256384",80.8933,"SPAL_0001731150",7.44417,"",NA
"1565","SVE_1186700",0,0.189582811142855,0,0.121269600382089,0.27510285411728,0.0899739412205237,0.0616766126490674,0,0,0,0,0,"SVE_scaffold0000076","Peptidase_S9_N domain-containing protein",NA,NA,"A0A0K0FQK9","SSTP_0000844100",39.1304,"",NA,"SPAL_0001304400",80.4348,"",NA
"1566","SVE_1186900",0.0658752764274091,0,0,0.0601773526448351,0,0.179632319111658,0.0638667398713293,0,0,0,0,0,"SVE_scaffold0000076","",NA,NA,"A0A0K0FQL1","",NA,"",NA,"SPAL_0000459400",53.0387,"",NA
"1567","SVE_1187000",0.0647243123107174,0.0638934181895823,0,0,0.0877362290221467,0.0857088831543876,0,0,0,0,0.0739873362864439,0,"SVE_scaffold0000076","Peptidase C76 domain-containing protein",NA,NA,"A0A0K0FQL2","",NA,"",NA,"SPAL_0000877200",60.6383,"",NA
"1568","SVE_1187100",0,0.00486974859245795,0,0,0,0,0,0.155694640777226,0,0,0.0290189461673987,0,"SVE_scaffold0000076","Helitron_like_N domain-containing protein",NA,NA,"A0A0K0FQL3","",NA,"",NA,"",NA,"",NA
"1569","SVE_1187600",0.131417418939282,0,0,0.0602906216182111,0.0926694418504062,0,0.0629107267722992,0.0616545689545397,0,0.0758773873396646,0.0744678914400592,0.073722190304191,"SVE_scaffold0000076","TGF_BETA_2 domain-containing protein","TGF-b_C, Cystine-knot_cytokine","growth factor activity, signal transduction","A0A0K0FQL7","tgh-6 | SSTP_0001242500",77.1654,"SRAE_X000122700 | WBGene00266793",79.5276,"SPAL_0001278800",96.063,"",NA
"1570","SVE_1188500",0,0,0,0,0,0,0.0649108694596045,0,0.0790443600191623,0,0,0,"SVE_scaffold0000076","Histone-lysine N-methyltransferase SETMAR (inferred by orthology to a human protein)","RNaseH_sf","nucleic acid binding","A0A0K0FQM6","",NA,"",NA,"",NA,"",NA
"1571","SVE_1188600",0,0,0,0,0,0,0,0.0641986299489941,0,0,0,0,"SVE_scaffold0000076","Histone-lysine N-methyltransferase SETMAR","Transposase_1, RNaseH_sf","nucleic acid binding","A0A0K0FQM7","",NA,"",NA,"",NA,"",NA
"1572","SVE_1195800",0,0,0,0,0,0.262827845923707,0.0625895720252141,0,0,0.07622062017018,0.0745072539126056,0,"SVE_contig0000015","START domain-containing protein",NA,NA,"A0A0K0FQM8","",NA,"",NA,"",NA,"",NA
"1573","SVE_1196000",0,0.0662073710620286,0,0,0,0,0,0,0.0789028237371699,0.0763480122038183,0.0708239818637299,0.0699513118749232,"SVE_contig0000015","PIR Superfamily Protein",NA,NA,"A0A0K0FQN0","",NA,"",NA,"SPAL_0000921100",38.0282,"",NA
"1574","SVE_1196500",0.130389852543041,0,0,0,0.0891622447840247,0,0.0644099130915241,0.0633260169325116,0,0.155402840232859,0,0,"SVE_contig0000015","RNase H domain-containing protein","RNaseH_domain, RNaseH-like_sf, RNaseH_sf","RNA-DNA hybrid ribonuclease activity, nucleic acid binding, RNA phosphodiester bond hydrolysis, endonucleolytic","A0A0K0FQN5","SSTP_0000377300",60.4106,"SRAE_2000406100 | WBGene00264289",60.9971,"SPAL_0001318300",89.1496,"",NA
"1575","SVE_1197500",0,0,0.0615690587630614,0,0.179299358933545,0.17513558020528,0.0646365594509947,0,0,0,0,0,"SVE_contig0000015","Hydrolase_4 domain-containing protein","Hydrolase_4, AB_hydrolase","membrane","A0A0K0FQP5","SSTP_0000111000",80.3681,"SRAE_2000407300 | WBGene00264301",78.5276,"SPAL_0001317400",95.092,"",NA
"1576","SVE_1198200",0.0661947685522668,0.0649656478270634,0,0,0,0,0.0635871970326917,0,0,0.152642735821964,0,0,"SVE_contig0000015","",NA,NA,"A0A0K0FQQ2","",NA,"",NA,"SPAL_0001446800",55.1724,"",NA
"1577","SVE_1198500",0,0,0,0,0,0,0.131031664308385,0.128362683017727,0,0,0,0,"SVE_contig0000015","Integrase catalytic domain-containing protein","RNaseH-like_sf, RNaseH_sf","nucleic acid binding","A0A0K0FQQ5","",NA,"",NA,"",NA,"",NA
"1578","SVE_1198600",0.130388597149881,0.127580632010179,0,0,0,0,0.127658186817395,0.125742529542826,0,0,0,0.0745771941626521,"SVE_contig0000015","Integrase_H2C2 domain-containing protein","Integrase_H2C2",NA,"A0A0K0FQQ6","",NA,"",NA,"",NA,"",NA
"1579","SVE_1198800",0.0667289603095092,0.131429547437944,0,0,0,0,0.0637703337862093,0.0624776332104652,0,0,0,0,"SVE_contig0000015","THUMP domain-containing protein","Peptidase_aspartic_dom_sf",NA,"A0A0K0FQQ8","",NA,"",NA,"SPAL_0000846000",69.6078,"",NA
"1580","SVE_1198900",0,0.131596898091079,0,0,0,0,0.0646117769749658,0.25484013464868,0.0780558972943286,0.228500230786828,0,0,"SVE_contig0000015","CCHC-type domain-containing protein","Znf_CCHC, Znf_CCHC_sf","nucleic acid binding, zinc ion binding, enzyme binding, cytoplasm","A0A0K0FQQ9","",NA,"",NA,"",NA,"",NA
"1581","SVE_1199100",0,0,0,0,0,0,0.19202464210684,0,0.0780228279154654,0,0.0744172420379161,0,"SVE_contig0000015","",NA,NA,"A0A0K0FQR1","",NA,"",NA,"SPAL_0001446800",60.7477,"",NA
"1582","SVE_1200200",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_contig0000016","",NA,"membrane","A0A0K0FQS2","",NA,"",NA,"SPAL_0000438150",90,"",NA
"1583","SVE_1200300",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_contig0000016","Ion_trans domain-containing protein",NA,"membrane","A0A0K0FQS3","SSTP_0000670250",50.6493,"",NA,"",NA,"",NA
"1584","SVE_1208200",0,0,0,0,0,0,0.0654969437122086,0,0,0,0,0,"SVE_scaffold0000077","",NA,NA,"A0A0K0FQT2","",NA,"",NA,"",NA,"",NA
"1585","SVE_1208900",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000077","Major sperm protein",NA,NA,"A0A0K0FQT9","SSTP_0000391000",28.5714,"SRAE_2000071900 | WBGene00260918",26.7081,"SPAL_0001106300",77.0186,"",NA
"1586","SVE_1217400",0.0656435892596041,0,0,0,0,0,0.0650350819070157,0,0,0,0,0,"SVE_scaffold0000078","Transposase",NA,NA,"A0A0K0FQW1","",NA,"",NA,"",NA,"",NA
"1587","SVE_1218500",0.260090942944025,0.191546322725304,0.0614599461524053,0.059941610537187,0.091996946868999,0.179398569595231,0,0,0,0.0750589242969863,0,0,"SVE_scaffold0000079","Endo/exonuclease/phosphatase domain-containing protein",NA,NA,"A0A0K0FQX2","",NA,"",NA,"SPAL_0000129400",71.7949,"",NA
"1588","SVE_1218700",0,0.0635614039522082,0,0,0.178982654820461,0.0876048732921984,0.147304092084367,0.125233407045792,0.0789391950710723,0.0771327361931303,0,0,"SVE_scaffold0000079","C2H2-type domain-containing protein",NA,NA,"A0A0K0FQX4","",NA,"",NA,"",NA,"",NA
"1589","SVE_1218800",0.0652231852770117,0,0,0,0,0,0.126228301976831,0,0,0,0.15026653975291,0,"SVE_scaffold0000079","ORFan",NA,NA,"A0A0K0FQX5","SSTP_0000001200",65.2941,"",NA,"",NA,"",NA
"1590","SVE_1218900",0,0,0,0,0,0,0.31793495319666,0.249928220423153,0,0.077360909608723,0,0.224383796333858,"SVE_scaffold0000079","RNA-binding protein",NA,NA,"A0A0K0FQX6","",NA,"",NA,"",NA,"",NA
"1591","SVE_1219300",0,0,0,0,0,0,0,0,0,0.076705904618317,0,0,"SVE_scaffold0000079","Peptidase A2 domain-containing protein","Aspartic_peptidase_AS, Peptidase_A2_cat, Peptidase_aspartic_dom_sf","aspartic-type endopeptidase activity, proteolysis, hydrolase activity","A0A0K0FQY0","",NA,"",NA,"SPAL_0001538300",70.0787,"",NA
"1592","SVE_1219400",0,0,0,0,0,0,0.0775947156242384,0.144299700183385,0,0,0,0,"SVE_scaffold0000079","CCHC-type domain-containing protein",NA,NA,"A0A0K0FQY1","",NA,"",NA,"",NA,"",NA
"1593","SVE_1219500",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000079","SAP domain-containing protein",NA,NA,"A0A0K0FQY2","",NA,"",NA,"",NA,"",NA
"1594","SVE_1219600",0,0,0,0,0,0,0,0,0,0.0767058852816739,0,0,"SVE_scaffold0000079","CCHC-type domain-containing protein","Znf_CCHC, Aspartic_peptidase_AS, Peptidase_A2_cat, Peptidase_aspartic_dom_sf, Znf_CCHC_sf, RT_RNaseH_2, DNA/RNA_pol_sf","aspartic-type endopeptidase activity, nucleic acid binding, proteolysis, zinc ion binding, enzyme binding, hydrolase activity, cytoplasm","A0A0K0FQY3","",NA,"",NA,"",NA,"",NA
"1595","SVE_1219700",0,0.0642285400781158,0,0,0,0,0.12908934028079,0.240545561039891,0,0.0780977714233903,0,0,"SVE_scaffold0000079","Integrase catalytic domain-containing protein","RNaseH-like_sf, RNaseH_sf","nucleic acid binding","A0A0K0FQY4","",NA,"",NA,"SPAL_0001688400",46.6667,"",NA
"1596","SVE_1219800",0,0,0,0,0,0,0.128476696472805,0,0,0.0782142509379577,0,0,"SVE_scaffold0000079","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"1597","SVE_1219900",0,0,0,0,0,0,0.189018346111001,0.185741860789829,0.391244716243834,0,0.150155814226755,0.0742336943238663,"SVE_scaffold0000079","",NA,"membrane","A0A0K0FQY5","",NA,"",NA,"",NA,"",NA
"1598","SVE_1220000",0.153728136663508,0.150811952708485,0,0.11614140443688,0,0.21616125526499,0,0.110320972676181,0,0,0.0753297095447955,0.0740554426850981,"SVE_scaffold0000079","Sin3a_C domain-containing protein",NA,NA,"A0A0K0FQY6","SSTP_0000844900",0,"",NA,"SPAL_0001066600",61.7391,"",NA
"1599","SVE_1220400",0.0664771318504578,0.0658547409978452,0,0,0,0,0,0,0,0,0.070365720681931,0.0695773354856899,"SVE_scaffold0000080","Ovule protein",NA,NA,"A0A0K0FQZ0","",NA,"",NA,"",NA,"",NA
"1600","SVE_1220800",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000080","Astacin domain-containing protein","EGF-like_dom, Peptidase_M12A, MetalloPept_cat_dom_sf","metalloendopeptidase activity, metallopeptidase activity, proteolysis","A0A0K0FQZ4","",NA,"",NA,"SPAL_0000011000",44.2982,"",NA
"1601","SVE_1221900",0.131096499087076,0.19279832252601,0,0,0,0.0893752863076287,0.0634866376579374,0.125075163584142,0,0,0,0,"SVE_scaffold0000080","Swi5-dependent recombination DNA repair protein 1 homolog","Rossmann-like_a/b/a_fold",NA,"A0A0K0FR05","",NA,"",NA,"SPAL_0001673800",69.4444,"",NA
"1602","SVE_1222000",0.196773334030414,0.128578336681339,0,0,0,0,0.129823208174068,0.191400773720384,0,0,0,0,"SVE_scaffold0000080","","DUF1647, Nucleotide-diphossugar_trans",NA,"A0A0K0FR06","SSTP_0000948700",74.1144,"SRAE_2000463400 | WBGene00264867",73.5695,"SPAL_0000049600",81.7439,"C16D9.5 | WBGene00015860",25.6131
"1603","SVE_1222100",0,0,0,0,0.37755518323711,0,0.12781586872508,0.0625038509971899,0,0,0.0708519909802986,0,"SVE_scaffold0000080","Metalloendopeptidase",NA,NA,"A0A0K0FR07","",NA,"",NA,"",NA,"",NA
"1604","SVE_1222200",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000081","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"1605","SVE_1222400",0,0,0,0,0,0,0,0.223462202833984,0,0.0768106710956056,0.0737473760055952,0,"SVE_scaffold0000081","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"1606","SVE_1222800",0,0,0,0,0,0,0.0656789191839106,0.128042652766745,0,0,0,0,"SVE_scaffold0000081","Secreted protein",NA,NA,"A0A0K0FR13","",NA,"",NA,"",NA,"",NA
"1607","SVE_1222900",0,0,0,0,0,0,0.0638410335040755,0.0628006322440227,0,0,0.151978643317976,0,"SVE_scaffold0000081","Transthyretin-like family protein","Transthyretin-like_sf","membrane","A0A0K0FR14","",NA,"",NA,"SPAL_0001664300",32.6241,"",NA
"1608","SVE_1223200",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_scaffold0000081","CPXV160 protein",NA,NA,"A0A0K0FR17","",NA,"",NA,"",NA,"",NA
"1609","SVE_1223300",0,0,0,0.0600492716811503,0,0,0,0,0,0,0,0.0738300424541856,"SVE_scaffold0000081","Dimer_Tnp_hAT domain-containing protein",NA,NA,"A0A0K0FR18","",NA,"",NA,"SPAL_0001284400",87.6923,"",NA
"1610","SVE_1223400",0,0.0658575817407322,0.0625915461932443,0.0613392236887602,0,0,0,0.0642721262473528,0,0,0,0,"SVE_scaffold0000081","Histone-lysine N-methyltransferase SETMAR (inferred by orthology to a human protein)","RNaseH_sf, Mos1_HTH","nucleic acid binding","A0A0K0FR19","SSTP_0000968900",30.7692,"",NA,"SPAL_0000425800",55.4945,"",NA
"1611","SVE_1223500",0,0,0,0,0,0,0,0.0825455438452198,0,0,0,0,"SVE_scaffold0000081","Transposase",NA,NA,"A0A0K0FR20","",NA,"",NA,"",NA,"",NA
"1612","SVE_1223600",0,0,0,0,0,0,0,0,0,0,0,0,"SVE_contig0000017","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"1613","SVE_1223700",0.195225980152525,0.064645867742212,0,0,0,0,0.0646616403414303,0,0,0,0,0,"SVE_contig0000017","",NA,NA,"A0A0K0FR21","",NA,"",NA,"",NA,"",NA
"1614","SVE_1223800",0,0.127157084312414,0,0,0.0885976772867275,0.0865544938121764,0.128305403317929,0,0,0,0,0,"SVE_contig0000017","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM_GPCR_serpentine_rcpt_Str","membrane","A0A0K0FR22","SSTP_0000537400 | SSTP_0000537400",45.2514,"SRAE_2000459500 | WBGene00264827",36.0335,"SPAL_0000692300",63.6871,"",NA
"1615","SVE_1224000",0,0,0,0,0,0,0.192087711279609,0.0632523947918815,0.0781179745371091,0,0.0735218057508081,0.0730733708976216,"SVE_contig0000017","",NA,"membrane","A0A0K0FR24","",NA,"",NA,"",NA,"",NA
"1616","SVE_1224100",0,0,0,0,0.0919430426614165,0.179201734813038,0,0.0607072885049616,0.0754724979749545,0,0,0,"SVE_contig0000017","",NA,NA,"A0A0K0FR25","",NA,"",NA,"",NA,"",NA
"1617","SVE_1224200",0.0665260527838866,0,0,0,0,0,0,0.125932014964017,0.0776957188006234,0.0761350339505548,0,0.0722932414979595,"SVE_contig0000017","",NA,NA,"A0A0K0FR26","",NA,"",NA,"",NA,"",NA
"1618","SVE_1224300",0,0.0656095357941668,0,0,0,0,0.127732717329288,0.0630698967355756,0.233472425525515,0.076260849249878,0.219494798318857,0.0724127081264767,"SVE_contig0000017","Reverse transcriptase domain-containing protein",NA,NA,"A0A0K0FR27","",NA,"",NA,"SPAL_0000183342",54.1667,"",NA
"1619","SVE_1224500",0.0642552623510928,0.126234953519269,0,0,0,0,0,0,0,0,0,0.0729445789624387,"SVE_contig0000017","Secreted protein",NA,NA,"A0A0K0FR29","",NA,"",NA,"",NA,"",NA
"1620","SVE_1224700",0.129689000695858,0.0636489659701526,0,0,0,0,0,0,0,0.0755788723432044,0.073969090326479,0,"SVE_contig0000017","",NA,NA,"A0A0K0FR31","",NA,"",NA,"",NA,"",NA
"1621","SVE_1224800",0,0,0,0,0,0,0,0.128398179674837,0,0,0,0,"SVE_contig0000017","",NA,NA,"A0A0K0FR32","",NA,"",NA,"",NA,"",NA
"1622","SVE_1224900",0,0,0,0,0,0,0,0.130461688003098,0,0.0769682561196912,0,0.0698670405347478,"SVE_contig0000017","DUF5320 domain-containing protein",NA,NA,"A0A0K0FR33","",NA,"",NA,"",NA,"",NA
